codigo,nome,tipo,descricao,exercicio
17196300000000,"Transferencia da Compensacao Financeira das Perdas com Arrecadacao de ICMS referente  apropriacao da parcela da CFEM devida  Uniao - Art. 3§,  õ5§, LC 194/2022",S,"Registra a Transferencia da compensacao financeira das perdas com arrecadacao de ICMS referente  apropriacao da parcela da CFEM devida  Uniao - Art. 3§,  õ5§, LC 194/2022",2025
17199900000000,"Outras Transferencias de Recursos da Uniao e de suas Entidades",S,"Registra o valor total das receitas recebidas por meio de outras Transferencias da Uniao que nao se enquadram nos itens anteriores.",2025
17200000000000,"Transferencias dos Estados e do Distrito Federal e de suas Entidades",S,"Agrega as receitas provenientes de recursos financeiros recebidos dos Estados e do Distrito Federal e de suas entidades, decorrentes de doaäes, contratos, convenios, acordos, ajustes, termos de parceria ou outros instrumentos, quando destinados a atender despesas classificaveis como correntes.",2025
17210000000000,"Participacao na Receita dos Estados e Distrito Federal",S,"Agrega as receitas transferidas a Municipios em decorrncia da participacao dos mesmso nas receitas tributarias auferidas por Estados e DF, quando destinadas a atender despesas classificaveis como correntes.",2025
17215000000000,"Cota-Parte do ICMS",S,"Registra o valor da arrecadacao de receita de Transferencia da participacao de Municipios na arrecadacao do Imposto sobre a Circulacao de Mercadorias e Prestacao de servicos ? ICMS, pelo estado.",2025
17215100000000,"Cota-Parte do IPVA",S,"Registra o valor da arrecadacao de receita de Transferencia da participacao de Municipios na arrecadacao do Imposto sobre a Propriedade de Veiculos Automotores ? IPVA, pelo estado.",2025
17215200000000,"Cota-Parte do IPI - Municipios",S,"Registra o valor recebido pelo munic¡pio decorrente da participacao deste na Cota-Parte do Estado na arrecadacao do Imposto sobre Produtos Industrializados ? IPI realizada pela Uniao.",2025
17215300000000,"Cota-Parte da Contribuicoes de Intervencao no Dom¡nio Econmico",S,"Registra o valor total das receitas recebidas pelos Municipios por meio de Transferencias constitucionais da Contribuicoes de intervencao no dom¡nio econmico (Emenda Constitucional n§ 42, de 19/12/2003).",2025
17219800000000,"Transferencias Decorrentes de Participacao em Outras Receitas de Impostos dos Estados e do Distrito Federal",S,"Registra o valor de Transferencias decorrentes da participacao em receitas de impostos dos Estados e do Distrito Federal, nao especificadas anteriormente, conforme definido em legislacao.",2025
17220000000000,"Transferencias das Compensaäes Financeiras pela Exploracao de Recursos Naturais ",S,"Agrega as receitas transferidas a Municipios em decorrncia da participacao dos mesmos nas receitas oriundas de compensaäes financeiras pela exploracao de recursos naturais, auferidas por Estados e DF, quando destinadas a atender despesas classificaveis como correntes.",2025
17225000000000,"Cota-parte da Compensacao Financeira de Recursos H¡dricos",S,"Registra o valor da arrecadacao da receita com a cota-parte da compensacao financeira de recursos h¡dricos.",2025
17225100000000,"Cota-parte da Compensacao Financeira de Recursos Minerais - CFEM",S,"Registra o valor da arrecadacao da receita com a cota-parte da compensacao financeira de recursos minerais.",2025
17225200000000,"Cota-parte Royalties ? Compensacao Financeira pela Producao do Petr¢leo ",S,"Registra o valor da arrecadacao com a cota-parte royalties ? compensacao financeira pela producao do petr¢leo.",2025
17225300000000,"Outras Transferencias Decorrentes de Compensaäes Financeiras",S,"Registra o valor da arrecadacao de receita com outras Transferencias decorrentes de compensaäes financeiras.",2025
17230000000000,"Transferencias de Recursos do Sistema unico de Saude ? SUS",S,"Agrega as receitas transferidas a Estados, DF e Municipios destinadas ao Sistema unico de Saude - SUS, quando destinadas a atender despesas classificaveis como correntes.",2025
17235000000000,"Transferencias de Recursos do Sistema unico de Saude ? SUS",S,"Registra os valores das receitas recebidas dos Estados no ambito do Sistema £nico de Saude ? SUS.",2025
17240000000000,"Transferencias de convenios dos Estados e DF e de Suas Entidades",S,"Agrega o valor total dos recursos oriundos de convenios firmados, com ou sem contraprestacoes de servicos com Estados ou com o Distrito Federal e respectivas entidades publicas, para realizacao de objetivos de interesse comum dos part¡cipes, destinados a custear despesas correntes.",2025
17240100000000,"Transferencias de convenios dos Estados e DF e de Suas Entidadesÿpara àrgaos e Entidades da Uniao",S,"Registra o valor total dos recursos oriundos de convenios firmados, com ou sem contraprestacoes de servicos com Estados ou com o Distrito Federal e respectivas entidades publicas, para realizacao de objetivos de interesse comum dos part¡cipes, destinados a custear despesas correntes.",2025
17245000000000,"Transferencias de convenios dos Estados e DF para o Sistema unico de Saude ? SUS",S,"Registra o valor total dos recursos oriundos de convenios firmados, com ou sem contraprestacoes de servicos com Estados ou com o Distrito Federal e respectivas entidades publicas, para realizacao de objetivos de interesse comum dos part¡cipes, destinados ao Sistema unico de Saude.",2025
17245100000000,"Transferencias de convenios dos Estados Destinadas a Programas de Educacao",S,"Registra o valor total dos recursos oriundos de convenios firmados, com ou sem contraprestacoes de servicos com Estados ou com o Distrito Federal e respectivas entidades publicas, para realizacao de objetivos de interesse comum dos part¡cipes, destinados a Programas de Educacao.",2025
17249900000000,"Outras Transferencias de convenios dos Estados e DF e de Suas Entidades",S,"Registra o valor dos recursos oriundos de convenios firmados, com ou sem contraprestacoes de servicos com Estados ou com o Distrito Federal e respectivas entidades publicas, para realizacao de objetivos de interesse comum dos part¡cipes, destinados a custear despesas correntes,nao especificados anteriormente.",2025
17290000000000,"Outras Transferencias dos Estados e Distrito Federal",S,"Agrega as receitas provenientes de Transferencias dos Estados e do DF que nao se enquadrem em outra natureza de receita mais especifica, quando destinadas a atender despesas classificaveis como correntes.",2025
17295000000000,"Transferencias de Estados a Consorcios Publicos",S,"Registra a receita repassada pelos Estados a Consorcios Publicos, mediante contrato ou outro instrumento.",2025
17295100000000,"Transferencias de Estados destinadas  Assistencia Social",S,"Registra a receita repassada pelos Estados aos demais entes destinadas  Assistencia Social.",2025
17295200000000,"Transferencias de Recursos Destinados a Programas de Educacao",S,"Registra o valor total dos recursos recebidos pelas demais esferas de governo e respectivas entidades da administracao descentralizada, destinados a programas de educacao, transferidos pelos Estados, exceto as Transferencias de convenios",2025
17295300000000,"Cota-Parte da Transferencia da Compensacao Financeira das Perdas com Arrecadacao de ICMS - LC n§ 194/2022",S,"Registra o valor referente a cota-parte da Transferencia da compensacao financeira das perdas com arrecadacao de ICMS - LC n§ 194/2022",2025
17299900000000,"Outras Transferencias dos Estados e DF",S,"Registra as receitas provenientes de Transferencias dos Estados e do DF que nao se enquadrem em outra natureza de receita mais especifica, quando destinadas a atender despesas classificaveis como correntes.",2025
17300000000000,"Transferencias dos Municipios e de suas Entidades",S,"Agrega as receitas provenientes de recursos financeiros recebidos dos Municipios e de suas entidades, decorrentes de doaäes, contratos, convenios, acordos, ajustes, termos de parceria ou outros instrumentos, quando destinados a atender despesas classificaveis como correntes.",2025
17310000000000,"Transferencias de Recursos do Sistema unico de Saude ? SUS",S,"Agrega as receitas transferidas pela Uniao e destinadas ao Sistema unico de Saude - SUS, quando destinadas a atender despesas classificaveis como correntes.",2025
17315000000000,"Transferencias de Recursos do Sistema unico de Saude ? SUS",S,"Registra o valor total dos recursos de Transferencias de Municipios para Municipios, referente ao Sistema unico de Saude ? SUS, exceto as Transferencias vinculadas a convenios.",2025
17320000000000,"Transferencias de convenios dos Municipios e de Suas Entidades",S,"Agrega s receitas provenientes de recursos financeiros recebidos de Municipios ou de suas entidades, decorrentes de convenios, quando destinadas a atender despesas classificaveis como correntes.",2025
17320100000000,"Transferencias de convenios dos Municipios e de Suas Entidades para àrgaos e Entidades da Uniao",S,"Registra os receitas provenientes de recursos financeiros recebidos de Municipios ou de suas entidades, decorrentes de convenios, quando destinadas a atender despesas classificaveis como correntes.",2025
17325000000000,"Transferencias de convenios dos Municipios para o Sistema unico de Saude ? SUS",S,"Registra o valor total de recursos oriundos de convenios firmados com os Municipios e suas entidades, recebidos pela Uniao, Estados, Distrito Federal e Municipios e suas respectivas entidades, para realizacao de objetivos de interesse comum dos part¡cipes, destinados ao Sistema unico de Saude.",2025
17325100000000,"Transferencias de convenios dos Municipios destinadas a Programas de Educacao",S,"Registra o valor total de recursos oriundos de convenios firmados com os Municipios e suas entidades, recebidos pela Uniao, Estados, Distrito Federal e Municipios e suas respectivas entidades, para realizacao de objetivos de interesse comum dos part¡cipes, destinados a Programas de Educacao.",2025
17329900000000,"Outras Transferencias de convenios dos Municipios e de Suas Entidades",S,"Registra o valor dos recursos oriundos de convenios firmados, com ou sem contraprestacoes de servicos com Municipios e suas entidades publicas, para realizacao de objetivos de interesse comum dos part¡cipes, destinados a custear despesas correntes, nao especificados anteriormente.",2025
17390000000000,"Outras Transferencias dos Municipios",S,"Agrega as receitas provenientes de Transferencias dos Municipios que nao se enquadrem em outra natureza de receita mais especifica, quando destinadas a atender despesas classificaveis como correntes.",2025
17395000000000,"Transferencias de Municipios a Consorcios Publicos",S,"Registra a receita repassada pelos Municipios a Consorcios Publicos, mediante contrato ou outro instrumento.",2025
17399900000000,"Outras Transferencias dos Municipios",S,"Registra o valor total dos recursos recebidos pela Uniao, Estados, Distrito Federal e Municipios, incluindo suas respectivas entidades, transferidos por Municipios, nao classificadas nos itens anteriores (vide Portaria Interministerial n§ 163/01 e Portaria STN n§ 339/01). ",2025
17400000000000,"Transferencias de Instituiäes Privadas",S,"Agrega as receitas provenientes de recursos financeiros recebidos de instituiäes dotadas de personalidade jur¡dica de direito privado, decorrentes de doaäes, contratos, convenios, acordos, ajustes, termos de parceria ou outros instrumentos, quando destinados a atender despesas classificaveis como correntes.",2025
17410000000000,"Transferencias de Instituiäes Privadas",S,"Agrega as receitas provenientes de recursos financeiros recebidos de instituiäes dotadas de personalidade jur¡dica de direito privado, decorrentes de doaäes, contratos, convenios, acordos, ajustes, termos de parceria ou outros instrumentos, quando destinados a atender despesas classificaveis como correntes.",2025
17410100000000,"Transferencias de Instituiäes Privadas para àrgaos e Entidades da Uniao",S,"Registra as receitas provenientes de recursos financeiros recebidos de instituiäes dotadas de personalidade jur¡dica de direito privado, decorrentes de doaäes, contratos, convenios, acordos, ajustes, termos de parceria ou outros instrumentos, quando destinados a atender despesas classificaveis como correntes.",2025
17415000000000,"Transferencias de convenios de Instituiäes Privadas para Programas de Saude",S,"Registra as receitas provenientes de recursos financeiros recebidos de instituiäes dotadas de personalidade jur¡dica de direito privado, decorrentes de convenios, quando destinados a atender despesas classificaveis como correntes, na  rea de programas de Saude. especifica para Transferencias aos Estados, Distrito Federal e Municipios.",2025
