codigo;nome;tipo;descricao
1713502100000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Atenção Especializada - Principal";A;"Vide descrição do código de receita principal."
1713502200000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Atenção Especializada - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1713502300000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Atenção Especializada - Dívida Ativa";A;"Vide descrição do código de receita principal."
1713502400000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Atenção Especializada - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1713502500000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Atenção Especializada - Multas";A;"Vide descrição do código de receita principal."
1713502600000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Atenção Especializada - Juros de Mora";A;"Vide descrição do código de receita principal."
1713502700000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Atenção Especializada - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1713502800000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Atenção Especializada - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1713503000000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Vigilƒncia em Saúde";S;"Registra o valor total de transferˆncias correntes do bloco de manutenção das ações e serviços públicos de saúde do Fundo Nacional de Saúde (União) recebidos pelos Fundos de Saúde dos Estados, do Distrito Federal e dos Municípios, referentes a gastos com assistˆncia farmacˆutica."
1713503100000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Vigilƒncia em Saúde - Principal";A;"Vide descrição do código de receita principal."
1713503200000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Vigilƒncia em Saúde - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1713503300000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Vigilƒncia em Saúde - Dívida Ativa";A;"Vide descrição do código de receita principal."
1713503400000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Vigilƒncia em Saúde - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1713503500000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Vigilƒncia em Saúde - Multas";A;"Vide descrição do código de receita principal."
1713503600000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Vigilƒncia em Saúde - Juros de Mora";A;"Vide descrição do código de receita principal."
1713503700000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Vigilƒncia em Saúde - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1713503800000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Vigilƒncia em Saúde - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1713504000000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Assistˆncia Farmacˆutica";S;"Registra o valor total de transferˆncias correntes do bloco de manutenção das ações e serviços públicos de saúde do Fundo Nacional de Saúde (União) recebidos pelos Fundos de Saúde dos Estados, do Distrito Federal e dos Municípios, referentes a gastos com vigilƒncia em saúde."
1713504100000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Assistˆncia Farmacˆutica - Principal";A;"Vide descrição do código de receita principal."
1713504200000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Assistˆncia Farmacˆutica - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1713504300000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Assistˆncia Farmacˆutica - Dívida Ativa";A;"Vide descrição do código de receita principal."
1713504400000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Assistˆncia Farmacˆutica - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1713504500000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Assistˆncia Farmacˆutica - Multas";A;"Vide descrição do código de receita principal."
1713504600000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Assistˆncia Farmacˆutica - Juros de Mora";A;"Vide descrição do código de receita principal."
1713504700000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Assistˆncia Farmacˆutica - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1713504800000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Assistˆncia Farmacˆutica - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1713505000000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Gestão do SUS";S;"Registra o valor total de transferˆncias correntes do bloco de manutenção das ações e serviços públicos de saúde do Fundo Nacional de Saúde (União) recebidos pelos Fundos de Saúde dos Estados, do Distrito Federal e dos Municípios, referentes a gastos com gestão do SUS."
1713505100000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Gestão do SUS - Principal";A;"Vide descrição do código de receita principal."
1713505200000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Gestão do SUS - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1713505300000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Gestão do SUS - Dívida Ativa";A;"Vide descrição do código de receita principal."
1713505400000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Gestão do SUS - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1713505500000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Gestão do SUS - Multas";A;"Vide descrição do código de receita principal."
1713505600000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Gestão do SUS - Juros de Mora";A;"Vide descrição do código de receita principal."
1713505700000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Gestão do SUS - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1713505800000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Gestão do SUS - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1713509000000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Outros Programas";S;"Registra o valor total de transferˆncias correntes do bloco de manutenção das ações e serviços públicos de saúde do Fundo Nacional de Saúde (União) recebidos pelos Fundos de Saúde dos Estados, do Distrito Federal e dos Municípios, para ações não especificados anteriormente."
1713509100000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Outros Programas - Principal";A;"Vide descrição do código de receita principal."
1713509200000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Outros Programas - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1713509300000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Outros Programas - Dívida Ativa";A;"Vide descrição do código de receita principal."
1713509400000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Outros Programas - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1713509500000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Outros Programas - Multas";A;"Vide descrição do código de receita principal."
1713509600000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Outros Programas - Juros de Mora";A;"Vide descrição do código de receita principal."
1713509700000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Outros Programas - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1713509800000000;"Transferˆncias de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ? Outros Programas - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1713510000000000;"Transferˆncias de Recursos do Sistema énico de Saúde ? SUS - Repasses Fundo a Fundo - Bloco de Estruturação da Rede de Serviços Públicos de Saúde";S;"Agrega o valor total das transferˆncias correntes oriundas do Fundo Nacional de Saúde referentes ao bloco de estruturação da rede de serviços públicos de saúde, recebidos pelos Fundos de Saúde dos Estados, do Distrito Federal e dos Municípios."
1713511000000000;"Transferˆncias de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Primária";S;"Registra o valor das transferˆncias correntes da União recebidas pelos Estados, Distrito Federal e Municípios, referentes ao bloco de estruturação da rede de serviços do Sistema énico de Saúde ? SUS, destinados à atenção primária em saúde."
1713511100000000;"Transferˆncias de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Primária - Principal";A;"Vide descrição do código de receita principal."
1713511200000000;"Transferˆncias de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Primária - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
