"Classe";"Grupo";"Sub_grupo";"Titulo";"Sub Título";"Ítem";"Sub Ítem";"Conta";"Título";"Função";"Natureza de Saldo";"PCASP Federação";"Status";"Nível de detalhamento";"Indicador de Superavit Financeiro";"PCASP RPPS";"Utilizada pela União";"Utilizada por Estados e DF";"Utilizada por Municípios";"Operação";"Campos alterados"
"3";"3";"2";"2";"1";"08";"00";"3.3.2.2.1.08.00";"LIMPEZA E CONSERVAÇÃO";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços de limpeza e conservação de bens imóveis. Dedetização - faxina - e outros.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"09";"00";"3.3.2.2.1.09.00";"SERVICOS DOMESTICOS";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços domésticos prestados por pessoa física sem vínculo empregatício, tais como: cozinha - lavagem de roupas - e outros.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"10";"00";"3.3.2.2.1.10.00";"VIGILANCIA OSTENSIVA";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços de vigilância ostensiva nos casos em que o contrato especifique o quantitativo físico do pessoal a ser utilizado.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"11";"00";"3.3.2.2.1.11.00";"MANUTENÇÃO E CONSERVAÇÃO";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços de manutenção e conservação de bens moveis e imóveis.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"12";"00";"3.3.2.2.1.12.00";"CONDOMINIOS";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços condominiais a conta do locatório, quando previstas no contrato de locação.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"13";"00";"3.3.2.2.1.13.00";"COMISSOES E CORRETAGENS";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços prestados por: corretores - despachantes - leiloeiros - e outros.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"14";"00";"3.3.2.2.1.14.00";"DIREITOS AUTORAIS";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de direitos autorais de propriedade de terceiros sobre obras cientificas, literárias, etc, em que a divulgação seja de interesse do governo. Registra o valor referente a utilização de serviços decorrentes de incentivos aos autores a titulo de royalties.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"15";"00";"3.3.2.2.1.15.00";"SERVICOS TECNICOS PROFISSIONAIS";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços prestados por profissionais técnicos, nas seguintes áreas: administração - advocacia - arquitetura - contabilidade - economia -engenharia - estatística e outras.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"16";"00";"3.3.2.2.1.16.00";"ESTAGIARIOS";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços prestados por estudantes na condição de estagiários ou monitores.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"18";"00";"3.3.2.2.1.18.00";"CAPATAZIA, ESTIVA E PESAGEM";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços prestados na movimentação e pesagem de cargas (mercadorias e produtos).";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"19";"00";"3.3.2.2.1.19.00";"CONFERENCIAS, EXPOSIÇÕES E ESPETACULOS";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços prestados por conferencistas, expositores e artistas pelos serviços prestados.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"20";"00";"3.3.2.2.1.20.00";"ARMAZENAGEM";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços de aluguel de galpões, silos e outros locais destinados a armazenagem de mercadorias e produtos. Inclui, ainda, os dispêndios de garantia dos estoques armazenados.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"21";"00";"3.3.2.2.1.21.00";"LOCAÇÕES";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços de locação de bens moveis e imóveis.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"22";"00";"3.3.2.2.1.22.00";"FORNECIMENTO DE ALIMENTAÇÃO";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de refeições preparadas, inclusive lanches e similares.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"23";"00";"3.3.2.2.1.23.00";"SERVICOS DE CARATER SECRETO OU RESERVADO";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços de caráter sigiloso constantes em regulamento do órgão.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"24";"00";"3.3.2.2.1.24.00";"SERVICOS DE REABILITAÇÃO PROFISSIONAL";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços de reabilitação profissional prestados por pessoa física sem vínculo empregatício, como objetivo de proporcionar aos incapacitados (parcial ou totalmente) os meios indicados para a reeducação e readaptação profissional e social, de modo que possam voltar a participar do mercado de trabalho. Ex.: contratação de profissional para ministrar curso profissionalizante.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"25";"00";"3.3.2.2.1.25.00";"SERVICOS DE ASSISTENCIA SOCIAL";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços de assistência social prestados por pessoa física sem vínculo empregatício a servidores, segurados carentes, abrigados, internados e a seus dependentes, tais como ajuda de custo supletiva, gêneros alimentícios, documentação, transporte e sepultamento.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"26";"00";"3.3.2.2.1.26.00";"SERV. DE APOIO ADMIN., TECNICO E OPERACIONAL";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços de natureza eventual prestados por pessoa física, tais como: assistência técnica - capina - jardinagem - operadores de maquinas e motoristas - recepcionistas - serviços auxiliares - e outros.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"27";"00";"3.3.2.2.1.27.00";"SERV. DE CONSERV. E REBENEFIC. DE MERCADORIAS";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços de natureza eventual prestados por pessoa física na conservação e rebeneficiamento de mercadorias.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"28";"00";"3.3.2.2.1.28.00";"CONFECÇÃO DE MATERIAL DE ACONDIC. E EMBALAGEM";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços prestados por pessoa física na confecção de: bolsas - caixas - mochilas - sacolas - e outros.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"29";"00";"3.3.2.2.1.29.00";"CONFECÇÃO DE UNIFORMES, BANDEIRAS E FLAMULAS";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços de costureiras, alfaiates e afins utilizados na confecção de uniformes, bandeiras, flamulas, brasões e estandartes.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"30";"00";"3.3.2.2.1.30.00";"FRETES E TRANSPORTES DE ENCOMENDAS";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços prestados por pessoa física em: fretes e carretos - remessa de encomendas - transporte de mercadorias e produtos - e outros.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"31";"00";"3.3.2.2.1.31.00";"JETONS E GRATIFICAÇÕES A CONSELHEIROS";"Compreende/Registra as variações patrimoniais diminutivas proveniente da participação em órgãos de deliberações coletivas (conselhos).";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"34";"00";"3.3.2.2.1.34.00";"SERVICOS DE AUDIO, VIDEO E FOTO";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços de filmagens, gravações e fotografias, prestados por pessoa física.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"35";"00";"3.3.2.2.1.35.00";"SERVICOS JUDICIARIOS";"Compreende/Registra as variações patrimoniais diminutivas proveniente da apropriação de custas processuais decorrentes de ações judiciais, diligencias (inclusive condução) salários e honorários dos avaliadores, peritos judiciais e serviços de cartório, quando a nota e emitida em nome do tabelião.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"36";"00";"3.3.2.2.1.36.00";"SEGUROS EM GERAL";"Compreende/Registra as variações patrimoniais diminutivas proveniente da apropriação de prêmios pagos por seguros de qualquer natureza, inclusive cobertura de danos causados a pessoas ou bens de terceiros, prêmios de seguros de bens do estado ou de terceiros, seguro obrigatório de veículos.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"37";"00";"3.3.2.2.1.37.00";"HOSPEDAGENS";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços de hospedagens de
 servidores e convidados do governo em viagens, a locais onde não existem estabelecimentos comerciais habilitados em prestar esse tipo de serviços, pagos diretamente a pessoas físicas. 
";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"38";"00";"3.3.2.2.1.38.00";"DESPESAS COM LOCOMOÇÃO";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de meios de transportes aéreos, terrestres, fluviais ou marítimas, locação ou uso de veículos para transporte de pessoas e suas respectivas bagagens, inclusive quando ocorrer em decorrência de mudanças de domicilio no interesse da administração.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"39";"00";"3.3.2.2.1.39.00";"SERVICOS GRAFICOS E EDITORIAIS";"Compreende/Registra as variações patrimoniais diminutivas com serviços de artes gráficas prestados  por pessoa física, bem como com serviços editoriais diversos.  - confecção de impressos em geral - encadernação de livros jornais e revistas - impressão de jornais - boletins - encartes - folders e assemelhados - plastificação de impressos - serviços de identificação de livros editados usando código de barras - serviços editoriais diversos. ";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"98";"00";"3.3.2.2.1.98.00";"SENTENÇAS JUDICIAIS ";"Compreende/Registra as Variações Patrimoniais Diminutivas realizadas a titulo de Sentenças Judiciais de  serviços realizados por pessoa física. 
";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"2";"1";"99";"00";"3.3.2.2.1.99.00";"OUTROS SERVICOS PRESTADOS POR PESSOA FISICA";"Compreende/Registra as variações patrimoniais diminutivas provenientes da utilização de outros serviços prestados por pessoa física, não contemplados em itens específicos.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"3";"0";"00";"00";"3.3.2.3.0.00.00";"SERVIÇOS TERCEIROS - PJ";"Compreende as variações patrimoniais diminutivas provenientes da prestação de serviços por pessoa jurídica fornecida a entidade governamental. Na classificação da despesa de material por encomenda, a variação patrimonial diminutiva só devera ser classificada com serviços de terceiros se o próprio órgão ou entidade fornecer a matéria-prima.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"3";"3";"2";"3";"1";"00";"00";"3.3.2.3.1.00.00";"SERVIÇOS TERCEIROS - PJ - CONSOLIDAÇÃO";"Compreende as variações patrimoniais diminutivas provenientes da prestação de serviços por pessoa jurídica fornecida a entidade governamental. Na classificação da despesa de material por encomenda, a variação patrimonial diminutiva só devera ser classificada com serviços de terceiros se o próprio órgão ou entidade fornecer a matéria-prima. Compreende os saldos que não serão excluídos nos demonstrativos consolidados do orçamento fiscal e da seguridade social (OFSS).";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"3";"3";"2";"3";"1";"01";"00";"3.3.2.3.1.01.00";"CONSULTORIA E ASSESSORIA";"Compreende/Registra as variações patrimoniais diminutivas provenientes da utilização de serviços nas áreas de consultorias e assessorias técnicas, ou assemelhadas.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"3";"1";"02";"00";"3.3.2.3.1.02.00";"PERICIAS";"Compreende/Registra as variações patrimoniais diminutivas proveniente da utilização de serviços de pericias realizadas por empresas especializadas.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"3";"1";"03";"00";"3.3.2.3.1.03.00";"AUDITORIA EXTERNA";"Compreende/Registra as variações patrimoniais diminutivas provenientes da utilização de serviços de auditoria externa.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"3";"1";"04";"00";"3.3.2.3.1.04.00";"COMUNICAÇÃO";"Compreende/Registra as variações patrimoniais diminutivas provenientes da utilização de serviços de comunicação, prestados por pessoa jurídica.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"3";"1";"05";"00";"3.3.2.3.1.05.00";"PUBLICIDADE";"Compreende/Registra as variações patrimoniais diminutivas provenientes da utilização de serviços de publicidade.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"3";"1";"06";"00";"3.3.2.3.1.06.00";"MANUTENÇÃO E CONSERVAÇÃO";"Compreende/Registra as variações patrimoniais diminutivas provenientes da utilização de serviços de manutenção de bens moveis e imóveis.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"3";"1";"07";"00";"3.3.2.3.1.07.00";"SERVIÇOS DE APOIO";"Compreende/Registra as variações patrimoniais diminutivas provenientes da utilização de serviços prestados por pessoa jurídica a título de apoio as atividades administrativas, técnicas e operacionais dos órgãos públicos, nos casos em que o contrato não especifique o quantitativo físico do pessoal a ser utilizado.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"3";"1";"08";"00";"3.3.2.3.1.08.00";"SERVIÇOS DE AGUA E ESGOTO, TELEFONIA E INTERNET, ENERGIA ELETRICA, GAS E OUTROS.";"Compreende/Registra as variações patrimoniais diminutivas provenientes da utilização de serviços de agua e esgoto, telefonia e internet, energia elétrica, gás e outros.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"3";"1";"09";"00";"3.3.2.3.1.09.00";"SERVIÇOS DE ALIMENTAÇÃO";"Compreende/Registra as variações patrimoniais diminutivas provenientes da utilização de serviços de fornecimento de alimentação.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"3";"1";"10";"00";"3.3.2.3.1.10.00";"LOCAÇÕES";"Compreende/Registra as variações patrimoniais diminutivas provenientes da utilização de serviços de locação de bens moveis, imóveis ou intangíveis.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"3";"1";"11";"00";"3.3.2.3.1.11.00";"SERVIÇOS RELACIONADOS A TECNOLOGIA DA INFORMAÇÃO";"Compreende/Registra as variações patrimoniais diminutivas provenientes da utilização de serviços de processamento de dados prestados por empresas especializadas na área de informática; atualização e adaptação de programas de processamento de dados; suporte técnico, revisão, correção de problemas operacionais, análise p/acrescentar novas funções, hospedagem de sistemas e outros.";"Devedora";"Não";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"3";"3";"2";"3";"1";"12";"00";"3.3.2.3.1.12.00";"SERVIÇOS DE TRANSPORTE";"Compreende/Registra as variações patrimoniais diminutivas provenientes da utilização de serviços de transporte de servidores, trabalhadores de uma entidade ou de mercadorias e produtos diversos.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
