Codigo;Nome;Tipo
9217195802000000;Restituição de Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020 - Multas e Juros de Mora;    S
9217195803000000;Restituição de Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020 - Dívida Ativa;    S
9217195804000000;Restituição de Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020 - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217195805000000;Restituição de Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020 - Multas;    S
9217195806000000;Restituição de Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020 - Juros de Mora;    S
9217195807000000;Restituição de Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020 - Dívida Ativa - Multas da Dívida Ativa;    S
9217195808000000;Restituição de Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020 - Juros de Mora da Dívida Ativa;    S
9217195900000000;Restituição de Transferência de Recursos do Fundo de Amparo ao Trabalhador - FAT;    S
9217195901000000;Restituição de Transferência de Recursos do Fundo de Amparo ao Trabalhador - FAT - Principal;    N
9217195902000000;Restituição de Transferência de Recursos do Fundo de Amparo ao Trabalhador - FAT - Multas e Juros de Mora;    S
9217195903000000;Restituição de Transferência de Recursos do Fundo de Amparo ao Trabalhador - FAT - Dívida Ativa;    S
9217195904000000;Restituição de Transferência de Recursos do Fundo de Amparo ao Trabalhador - FAT - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217195905000000;Restituição de Transferência de Recursos do Fundo de Amparo ao Trabalhador - FAT - Multas;    S
9217195906000000;Restituição de Transferência de Recursos do Fundo de Amparo ao Trabalhador - FAT - Juros de Mora;    S
9217195907000000;Restituição de Transferência de Recursos do Fundo de Amparo ao Trabalhador - FAT - Dívida Ativa - Multas da Dívida Ativa;    S
9217195908000000;Restituição de Transferência de Recursos do Fundo de Amparo ao Trabalhador - FAT - Juros de Mora da Dívida Ativa;    S
9217196000000000;Restituição de Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022;    S
9217196001000000;Restituição de Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022 - Principal;    N
9217196002000000;Restituição de Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022 - Multas e Juros de Mora;    N
9217196003000000;Restituição de Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022 - Dívida Ativa;    S
9217196004000000;Restituição de Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022 - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217196005000000;Restituição de Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022 - Multas;    S
9217196006000000;Restituição de Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022 - Juros de Mora;    S
9217196007000000;Restituição de Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022 - Dívida Ativa - Multas da Dívida Ativa;    S
9217196008000000;Restituição de Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022 - Juros de Mora da Dívida Ativa;    S
9217196100000000;Restituição de Auxílio Financeiro - Outorga Crédito Tributário ICMS - Art. 5º, Inciso V, EC nº 123/2022;    S
9217196101000000;Restituição de Auxílio Financeiro - Outorga Crédito Tributário ICMS - Art. 5º, Inciso V, EC nº 123/2022 - Principal;    S
9217196102000000;Restituição de Auxílio Financeiro - Outorga Crédito Tributário ICMS - Art. 5º, Inciso V, EC nº 123/2022 - Multas e Juros de Mora;    N
9217196103000000;Restituição de Auxílio Financeiro - Outorga Crédito Tributário ICMS - Art. 5º, Inciso V, EC nº 123/2022 - Dívida Ativa;    S
9217196104000000;Restituição de Auxílio Financeiro - Outorga Crédito Tributário ICMS - Art. 5º, Inciso V, EC nº 123/2022 - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217196105000000;Restituição de Auxílio Financeiro - Outorga Crédito Tributário ICMS - Art. 5º, Inciso V, EC nº 123/2022 - Multas;    S
9217196106000000;Restituição de Auxílio Financeiro - Outorga Crédito Tributário ICMS - Art. 5º, Inciso V, EC nº 123/2022 - Juros de Mora;    S
9217196107000000;Restituição de Auxílio Financeiro - Outorga Crédito Tributário ICMS - Art. 5º, Inciso V, EC nº 123/2022 - Dívida Ativa - Multas da Dívida Ativa;    S
9217196108000000;Restituição de Auxílio Financeiro - Outorga Crédito Tributário ICMS - Art. 5º, Inciso V, EC nº 123/2022 - Juros de Mora da Dívida Ativa;    S
9217196300000000;Restituição de Transferência da Compensação Financeira das Perdas com Arrecadação de ICMS referente à apropriação da parcela da CFEM devida a União - Art. 3º, §5º, LC nº 194/2022;    S
9217196301000000;Restituição de Transferência da Compensação Financeira das Perdas com Arrecadação de ICMS referente à apropriação da parcela da CFEM devida a União - Art. 3º, §5º, LC nº 194/2022 - Principal;    S
9217196302000000;Restituição de Transferência da Compensação Financeira das Perdas com Arrecadação de ICMS referente à apropriação da parcela da CFEM devida a União - Art. 3º, §5º, LC nº 194/2022 - Multas e Juros de Mora;    N
9217196303000000;Restituição de Transferência da Compensação Financeira das Perdas com Arrecadação de ICMS referente à apropriação da parcela da CFEM devida a União - Art. 3º, §5º, LC nº 194/2022 - Dívida Ativa;    S
9217196304000000;Restituição de Transferência da Compensação Financeira das Perdas com Arrecadação de ICMS referente à apropriação da parcela da CFEM devida a União - Art. 3º, §5º, LC nº 194/2022 - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217196305000000;Restituição de Transferência da Compensação Financeira das Perdas com Arrecadação de ICMS referente à apropriação da parcela da CFEM devida a União - Art. 3º, §5º, LC nº 194/2022 - Multas;    S
9217196306000000;Restituição de Transferência da Compensação Financeira das Perdas com Arrecadação de ICMS referente à apropriação da parcela da CFEM devida a União - Art. 3º, §5º, LC nº 194/2022 - Juros de Mora;    S
9217196307000000;Restituição de Transferência da Compensação Financeira das Perdas com Arrecadação de ICMS referente à apropriação da parcela da CFEM devida a União - Art. 3º, §5º, LC nº 194/2022 - Dívida Ativa - Multas da Dívida Ativa;    S
9217196308000000;Restituição de Transferência da Compensação Financeira das Perdas com Arrecadação de ICMS referente à apropriação da parcela da CFEM devida a União - Art. 3º, §5º, LC nº 194/2022 - Juros de Mora da Dívida Ativa;    S
9217199900000000;Restituição de Outras Transferências de Recursos da União e de suas Entidades;    S
9217199901000000;Restituição de Outras Transferências de Recursos da União e de suas Entidades - Principal;    S
9217199902000000;Restituição de Outras Transferências de Recursos da União e de suas Entidades - Multas e Juros de Mora;    N
9217199903000000;Restituição de Outras Transferências de Recursos da União e de suas Entidades - Dívida Ativa;    S
9217199904000000;Restituição de Outras Transferências de Recursos da União e de suas Entidades - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217199905000000;Restituição de Outras Transferências de Recursos da União e de suas Entidades - Multas;    S
9217199906000000;Restituição de Outras Transferências de Recursos da União e de suas Entidades - Juros de Mora;    S
9217199907000000;Restituição de Outras Transferências de Recursos da União e de suas Entidades - Dívida Ativa - Multas da Dívida Ativa;    S
9217199908000000;Restituição de Outras Transferências de Recursos da União e de suas Entidades - Juros de Mora da Dívida Ativa;    S
9217200000000000;Restituição de Transferências dos Estados e do Distrito Federal e de suas Entidades;    S
9217210000000000;Restituição de Participação na Receita dos Estados e Distrito Federal;    S
9217215000000000;Restituição de Cota-Parte do ICMS;    N
9217215001000000;Restituição de Cota-Parte do ICMS - Principal;    S
9217215002000000;Restituição de Cota-Parte do ICMS - Multas e Juros de Mora;    S
9217215003000000;Restituição de Cota-Parte do ICMS - Dívida Ativa;    S
9217215004000000;Restituição de Cota-Parte do ICMS - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217215005000000;Restituição de Cota-Parte do ICMS - Multas;    S
9217215006000000;Restituição de Cota-Parte do ICMS - Juros de Mora;    S
9217215007000000;Restituição de Cota-Parte do ICMS - Dívida Ativa - Multas da Dívida Ativa;    S
9217215008000000;Restituição de Cota-Parte do ICMS - Juros de Mora da Dívida Ativa;    S
9217215100000000;Restituição de Cota-Parte do IPVA;    N
9217215101000000;Restituição de Cota-Parte do IPVA - Principal;    N
9217215102000000;Restituição de Cota-Parte do IPVA - Multas e Juros de Mora;    S
9217215103000000;Restituição de Cota-Parte do IPVA - Dívida Ativa;    S
9217215104000000;Restituição de Cota-Parte do IPVA - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217215105000000;Restituição de Cota-Parte do IPVA - Multas;    S
9217215106000000;Restituição de Cota-Parte do IPVA - Juros de Mora;    S
9217215107000000;Restituição de Cota-Parte do IPVA - Dívida Ativa - Multas da Dívida Ativa;    S
9217215108000000;Restituição de Cota-Parte do IPVA - Juros de Mora da Dívida Ativa;    S
9217215200000000;Restituição de Cota-Parte do IPI - Municípios;    S
9217215201000000;Restituição de Cota-Parte do IPI - Municípios - Principal;    N
9217215202000000;Restituição de Cota-Parte do IPI - Municípios - Multas e Juros de Mora;    S
9217215203000000;Restituição de Cota-Parte do IPI - Municípios - Dívida Ativa;    S
9217215204000000;Restituição de Cota-Parte do IPI - Municípios - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217215205000000;Restituição de Cota-Parte do IPI - Municípios - Multas;    S
